UNITID,E2011
363882,76
363882,76
363907,2157
363907,1542
363907,615
363916,934
363916,666
363916,268
363934,1460
363934,1346
363934,114
364016,16046
364016,16046
364025,17938
364025,17938
364122,6
364122,6
364168,664
364168,664
364317,1662
364317,1662
364326,1374
364326,1374
364335,1882
364335,1882
364548,394
364548,394
364566,181
364566,181
364575,65
364575,65
364584,245
364584,245
364593,265
364593,265
364618,116
364618,116
364627,479
364627,479
364636,89
364636,89
364751,297
364751,297
364760,47
364760,47
364812,114
364812,114
364885,612
364885,612
364946,392
364946,392
364955,1731
364955,1731
364964,36
364964,36
364973,1633
364973,1633
365055,2200
365055,2200
365073,235
365073,235
365091,603
365091,603
365107,86
365107,86
365125,280
365125,280
365198,596
365198,596
365204,2044
365204,2044
365213,628
365213,628
365240,662
365240,662
365374,1569
365374,1569
365383,198
365383,198
365426,352
365426,352
365453,42
365453,42
365480,771
365480,771
365505,98
365505,98
365569,71
365569,71
365693,166
365693,166
365763,52
365763,52
365824,314
365824,314
365833,289
365833,289
366003,154
366003,120
366003,34
366155,60
366155,60
366191,2638
366191,2638
366252,7575
366252,7575
366261,256
366261,256
366270,1073
366270,1073
366289,287
366289,287
366340,978
366340,978
366368,119
366368,119
366395,34783
366395,34783
366401,12675
366401,12675
366438,157
366438,157
366447,2806
366447,2806
366465,4468
366465,4468
366535,983
366535,983
366544,1244
366544,1244
366553,3539
366553,3539
366571,43
366571,43
366580,1021
366580,1021
366605,68
366605,68
366623,116
366623,116
366632,86
366632,86
366650,1567
366650,1567
366678,1319
366678,1319
366696,1734
366696,1734
366702,820
366702,820
366711,10872
366711,9843
366711,1029
366748,723
366748,211
366748,512
366757,769
366757,769
366793,151
366793,151
366960,1496
366960,1496
367024,1582
367024,1527
367024,55
367051,142
367051,142
367088,67
367088,67
367097,288
367097,288
367103,67
367103,67
367112,1449
367112,1449
367130,248
367130,248
367158,128
367158,128
367194,722
367194,722
367316,403
367316,403
367334,451
367334,451
367361,46
367361,46
367398,829
367398,829
367413,991
367413,991
367431,69
367431,69
367459,12190
367459,12190
367662,138
367662,138
367839,136
367839,75
367839,61
367875,704
367875,704
367884,3645
367884,3215
367884,430
367909,1480
367909,1480
367936,3980
367936,648
367936,3332
367954,1956
367954,1956
367972,237
367972,237
367981,170
367981,170
368036,96
368036,96
368160,57
368160,57
368230,342
368230,342
368364,262
368364,262
368407,94
368407,94
368443,1338
368443,1338
368452,489
368452,489
368540,86
368540,86
368601,2139
368601,2139
368629,1344
368629,1344
368647,48
368647,48
368771,237
368771,237
368780,365
368780,365
368799,1184
368799,1184
368805,981
368805,981
368832,107
368832,107
368911,3234
368911,3234
369002,738
369002,738
369020,58
369020,58
369084,1411
369084,1411
369109,203
369109,203
369400,6162
369400,6162
369419,1555
369419,1555
369446,143
369446,143
369455,142
369455,142
369516,577
369516,577
369659,286
369659,286
369668,192
369668,192
369686,390
369686,390
369695,133
369695,133
369783,1651
369783,1651
369792,22
369792,22
369817,102
369817,102
369862,706
369862,706
369905,1686
369905,1686
369950,334
369950,334
371034,29
371034,29
371052,606
371052,606
371140,118
371140,118
371265,1630
371265,1630
371690,2277
371690,2277
371760,3481
371760,3481
371779,3072
371779,3072
371830,93
371830,93
371928,202
371928,202
371964,652
371964,652
371982,1410
371982,1410
372000,70
372000,70
372028,218
372028,218
372037,2035
372037,2035
372073,606
372073,606
372082,3337
372082,3337
372213,496050
372213,409538
372213,86512
372222,7962
372222,6886
372222,1076
372240,46
372240,46
372329,1278
372329,1278
372356,215
372356,215
372462,149
372462,149
372523,681
372523,681
372578,1250
372578,1250
372718,415
372718,415
372772,646
372772,646
372921,1642
372921,1642
372958,1125
372958,1125
373058,805
373058,805
373085,743
373085,743
373119,336
373119,336
373216,274
373216,274
373340,155
373340,155
373447,43
373447,43
373526,532
373526,532
373605,48
373605,48
373678,337
373678,337
373696,353
373696,353
373711,60
373711,60
373784,2927
373784,2927
373827,582
373827,582
373890,1312
373890,1312
374024,466
374024,466
374112,33
374112,33
374291,69
374291,69
374316,162
374316,162
374440,5
374440,5
374574,1817
374574,1817
374592,172
374592,172
374875,1389
374875,1389
374927,132
374927,132
374972,3643
374972,3643
374990,190
374990,190
375106,207
375106,207
375230,116
375230,116
375300,536
375300,536
375319,248
375319,248
375373,389
375373,389
375407,253
375407,253
375416,1076
375416,1076
375489,1746
375489,1746
375540,195
375540,195
375559,284
375559,284
375568,27
375568,27
375647,238
375647,238
375656,302
375656,302
375683,910
375683,910
375692,84
375692,84
375708,205
375708,205
375717,168
375717,168
375726,765
375726,765
375735,418
375735,418
375744,404
375744,404
375753,65
375753,65
375762,65
375762,65
375799,44
375799,44
375841,1017
375841,1017
375939,509
375939,509
375948,1651
375948,1651
375966,185
375966,185
375984,938
375984,938
376039,82
376039,82
376136,993
376136,993
376224,1185
376224,1185
376242,515
376242,515
376288,171
376288,171
376321,2514
376321,2514
376330,835
376330,835
376385,2036
376385,2036
376446,200
376446,200
376631,58
376631,58
376668,74
376668,74
376677,264
376677,264
376695,1176
376695,1176
376987,168
376987,168
377069,1485
377069,1485
377111,1182
377111,1182
377193,102
377193,102
377218,133
377218,133
377272,71
377272,71
377281,83
377281,83
377315,159
377315,159
377342,149
377342,149
377421,336
377421,336
377449,659
377449,659
377458,672
377458,672
377485,61
377485,61
377546,107
377546,107
377555,4017
377555,3459
377555,558
377564,4177
377564,3488
377564,689
377634,13
377634,13
377643,211
377643,211
377652,152
377652,152
377661,81
377661,81
377670,60
377670,60
377722,594
377722,594
377759,122
377759,122
378105,437
378105,437
378406,1417
378406,1417
378576,764
378576,166
378576,598
378886,485
378886,485
378956,871
378956,871
379029,2279
379029,2279
379135,155
379135,155
379463,140
379463,140
379621,152
379621,152
379746,114
379746,114
379782,454
379782,272
379782,182
380067,204
380067,204
380094,823
380094,823
380359,750
380359,750
380368,2848
380368,2848
380377,1397
380377,1397
380401,206
380401,206
380410,268
380410,268
380438,977
380438,977
380447,209
380447,209
380456,300
380456,300
380465,3581
380465,1981
380465,1600
380474,787
380474,787
381255,308
381255,308
381282,262
381282,262
381325,365
381325,365
381334,196
381334,196
381352,138
381352,138
381361,102
381361,102
381370,283
381370,283
381404,502
381404,502
381459,230
381459,230
381486,34
381486,34
381529,787
381529,787
381617,2429
381617,2417
381617,12
381635,164
381635,164
381644,361
381644,361
381699,33
381699,33
381705,56
381705,56
381732,411
381732,411
381741,311
381741,311
381750,149
381750,149
381787,677
381787,677
381796,398
381796,398
381866,42
381866,42
381909,2343
381909,2343
381945,83
381945,83
382054,606
382054,606
382063,3147
382063,1295
382063,1852
382258,629
382258,629
382267,152
382267,152
382276,829
382276,829
382416,80
382416,80
382461,91
382461,91
382504,784
382504,784
382771,1330
382771,1330
382780,569
382780,569
382896,531
382896,531
382902,137
382902,137
382911,145
382911,145
382957,765
382957,765
383020,127
383020,127
383084,5396
383084,5396
383163,403
383163,403
383172,77
383172,77
383190,4691
383190,4691
383251,242
383251,242
383279,190
383279,190
383297,297
383297,297
383312,167
383312,167
383330,226
383330,226
383367,301
383367,301
383400,114
383400,114
383464,105
383464,105
383507,13
383507,13
383525,239
383525,239
383765,240
383765,240
383792,292
383792,292
383899,1488
383899,1488
383950,771
383950,771
383996,1802
383996,1802
384184,314
384184,314
384193,749
384193,749
384209,1314
384209,1314
384254,158
384254,158
384306,183
384306,183
384333,12612
384333,12612
384342,10233
384342,10233
384360,2277
384360,2277
384379,2138
384379,2138
384388,1547
384388,1547
384397,2212
384397,2212
384412,524
384412,524
384421,78
384421,78
385008,1527
385008,1527
385132,150
385132,150
385503,649
385503,649
385549,392
385549,392
385619,1957
385619,1828
385619,129
386153,410
386153,410
386472,686
386472,686
387235,62
387235,62
387660,7
387660,7
387819,99
387819,99
387925,711
387925,711
388043,2632
388043,2632
388520,596
388520,596
388663,275
388663,275
389727,968
389727,968
389860,823
389860,823
390701,30652
390701,30373
390701,279
390905,378
390905,378
391005,441
391005,441
391333,84
391333,84
391546,171
391546,171
391564,550
391564,550
391582,1343
391582,1343
391759,81
391759,81
391810,143
391810,143
392257,391
392257,391
392354,24
392354,24
392415,1184
392415,1184
392798,107
392798,107
392840,426
392840,426
393180,1152
393180,1152
393524,311
393524,311
393649,1067
393649,1067
393861,248
393861,248
393977,114
393977,114
395362,2912
395362,2912
395690,1519
395690,1519
397270,72
397270,72
397641,247
397641,247
397942,1057
397942,1057
398130,798
398130,798
398574,3084
398574,3084
399212,20660
399212,20660
399869,1166
399869,1166
399911,444
399911,441
399911,3
400080,2929
400080,2929
400187,1044
400187,1044
400637,2503
400637,2503
401223,289
401223,131
401223,158
401250,250
401250,250
401339,1092
401339,1092
401481,130
401481,130
402563,636
402563,636
402615,1561
402615,1373
402615,188
402776,350
402776,350
402800,406
402800,406
402828,627
402828,627
403414,60
403414,60
403469,8222
403469,8222
403478,1883
403478,1883
403487,18552
403487,18552
404037,28
404037,28
404055,1009
404055,1009
404073,5524
404073,5472
404073,52
404082,8480
404082,8437
404082,43
404222,220
404222,220
404338,404
404338,240
404338,164
404365,729
404365,729
404374,652
404374,652
404383,1277
404383,1277
404426,6991
404426,6991
404499,2837
404499,2837
404505,1566
404505,1566
404514,1878
404514,1878
404648,3037
404648,3031
404648,6
404684,837
404684,837
404718,118
404718,118
404806,733
404806,733
404912,1876
404912,1876
404921,1192
404921,1192
404994,9451
404994,9451
405003,38
405003,38
405012,90
405012,90
405021,91
405021,91
405058,134
405058,134
405076,415
405076,415
405748,137
405748,137
405854,178
405854,178
405872,5600
405872,5600
405979,3044
405979,2282
405979,762
405988,3095
405988,1954
405988,1141
405997,5911
405997,5086
405997,825
406006,2986
406006,2461
406006,525
406015,14395
406015,11652
406015,2743
406024,885
406024,885
406033,1398
406033,1398
406051,139
406051,139
406060,197
406060,197
406149,128
406149,128
406194,883
406194,883
406200,3021
406200,3021
406219,1217
406219,1217
406264,2174
406264,2174
406325,132
406325,132
406361,78
406361,78
406413,178
406413,178
406422,192
406422,192
406486,74
406486,74
406495,267
406495,267
406547,987
406547,987
407054,344
407054,344
407063,1341
407063,1341
407090,454
407090,454
407142,137
407142,137
407151,197
407151,197
407179,321
407179,321
407285,880
407285,876
407285,4
407319,1288
407319,1288
407328,387
407328,387
407355,416
407355,416
407391,257
407391,257
407407,245
407407,245
407425,360
407425,360
407434,137
407434,137
407452,192
407452,192
407461,365
407461,365
407470,154
407470,154
407489,158
407489,158
407504,1360
407504,1360
407513,508
407513,508
407522,90
407522,90
407568,100
407568,100
407577,496
407577,496
407595,298
407595,298
407601,116
407601,116
407629,3030
407629,3030
407683,223
407683,223
407708,543
407708,543
407726,162
407726,162
407735,255
407735,255
407744,88
407744,88
407832,814
407832,814
408039,3074
408039,3074
408057,171
408057,171
408066,204
408066,204
408163,108
408163,108
408312,139
408312,139
408385,432
408385,432
408394,1291
408394,1291
408437,36
408437,36
408844,5453
408844,5453
408862,333
408862,333
409032,624
409032,624
409069,1448
409069,1448
409120,217
409120,217
409166,156
409166,156
409193,515
409193,515
409209,153
409209,153
409245,17
409245,17
409254,329
409254,329
409315,36951
409315,36951
409333,134
409333,134
409537,174
409537,174
409591,266
409591,266
409616,542
409616,542
409670,1468
409670,1468
409698,5216
409698,4770
409698,446
409829,1367
409829,1367
409838,1519
409838,1519
409874,2265
409874,2265
410034,131
410034,131
410070,1337
410070,1337
410256,139
410256,139
410283,2151
410283,2151
410496,528
410496,528
410502,2627
410502,2627
410520,628
410520,628
410539,511
410539,511
410788,890
410788,890
410797,238
410797,238
410964,61
410964,61
411055,733
